,Course_id,Course_url,Related URLs,Special Permission Required,Prerequisites,Corequisites,Cross-Listed Courses,Notes,Description
265,95733,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=95733&SEMESTER=M18,http://heinz.cmu.edu/course-catalog,No,95712,None,None,None,"Prerequisites: 95-712 Object-oriented Programming in Java or permission of the instructor.  This course is designed as a programming intensive introduction to the internet of things and IoT related web technologies. We will study and build software programs primarily using Java. We will consider and work with two styles of client side programming - programming within the browser and programming stand alone clients. On the server, we will program using protocols such as AJAX and Websockets. Along the way, we will study several different markup languages. These include XHTML, RSS, RDF, JSON and JSON-LD. IoT specific technologies that will be discussed include MQTT, XMPP, IBMs Node Red, Apache Edgent and CoAP. One of our aims will be to consider how good ideas in the design of the web might be extended to include the internet of things. The primary readings in the course will come from journal articles. The prerequisite for this course is 95-712 Object Programming in Java and this is a technical course that focusses on technical problems and their solutions. However, many students, primarily interested in business problems, have also found this course to be quite valuable.   ...Read More"
266,95737,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=95737&SEMESTER=M18,http://heinz.cmu.edu/course-catalog,No,95703 or 95813,None,None,None,"The widespread emergence of big data storage needs has driven the development and adoption of a new class of nonrelational databases commonly referred to as NoSQL databases. This course will explore the origins of NoSQL databases and the characteristics that distinguish them from traditional relational database management systems. Core concepts of NoSQL databases will be presented, followed by an exploration of how different database technologies implement these core concepts. We will take a closer look at 1-2 databases from each of the four main NoSQL data models (key-value, column family, document, and graph), highlighting the business needs that drive the development and use of each database. Finally, we will present criteria that decision makers should consider when choosing between relational and nonrelational databases and techniques for selecting the NoSQL database that best addresses specific use cases."
267,95744,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=95744&SEMESTER=M18,http://heinz.cmu.edu/course-catalog,No,None,None,None,None,"The ability to secure information within a modern enterprise is a growing challenge. Threats to information security are global, persistent, and increasingly sophisticated. Long gone are the days when managers could hope to secure the enterprise through ad hoc means.   Effective information security at the enterprise level requires participation, planning, and practice.  Fortunately, the information security community has developed a variety of resources, methods, and best practices to help modern enterprises address the challenge. However, employing these tools demands a high degree of commitment, understanding, and skillattributes that must be sustained through constant awareness and training.  An essential part of the information security plan is cyber security policy  this includes the written plans for how the enterprise IT assets will be protected.   This course provides students with information on the origin of cyber security policy, governance structures for policy creation, selection and implementation of policy, and audit and control functions to ensure compliance and efficacy. Students will be exposed to the national and international policy and legal considerations related to cybersecurity and cyberspace such as privacy, intellectual property, cybercrime, homeland security (i.e., critical infrastructure protection) and cyberwarfare, and the organizations involved in the formulation of such policies. Broader technology issues also are discussed to demonstrate the interdisciplinary influences and concerns that must be addressed in developing or implementing effective national cybersecurity laws and policies."
268,95755,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=95755&SEMESTER=M18,http://heinz.cmu.edu/course-catalog,No,None,None,None,None,"This course and its follow-on Information Security Risk Management II (95-756) examine information security as a risk management problem where the organization identifies information security risks, evaluates those risks, and makes risk mitigation and acceptance decisions given its resource constraints. In part one of this class, students will learn foundational concepts in risk management and economic valuation and will be introduced to standard risk management approaches for identifying, analyzing, responding, and monitoring risks.  It is recommended that student complete the course, 95752 Introduction to Information Security Management, prior to enrolling in his course."
269,95760,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=95760&SEMESTER=M18,http://heinz.cmu.edu/course-catalog,No,95796,None,None,None,"This course provides an introduction to modeling and computational methods used by policy-makers, managers and analysts to support decision-making. The first half of the course focuses on deterministic optimization, and covers linear programming, network optimization and integer programming. The second half of this course introduces risk and uncertainty, and includes methods to characterize uncertainty and methods to optimize decisions under uncertainty. Examples are drawn from a variety of domains where these decision-making methods can provide value for business and policy, such as transportation, energy, health care, manufacturing, supply chain management, etc. The readings, lectures, homework assignments and exams will help you develop modeling skills, computational skills and analytical skills. Modeling skills involve translating a problem into a well-defined mathematical framework, using little more than pen and paper. Computational skills involve solving your model on a computer program. In this course, all applications will be done in Excel. Analytical skills involve critically interpreting a model and translating results into insights for decision-making. All three are important Learning Objectives: 1. Become familiar with advanced Excel functions. This helps you get a job. 2. Survey optimization and decision science methods. This helps you hire consultants intelligently, should you need to. 3. Learn some analytical methods. This helps you solve smaller problems yourself and develop intuition for more complex problems. 4. Learn how to develop a mathematical model. This helps you think clearly and precisely, and will give you an edge on the marketplace."
270,95763,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=95763&SEMESTER=M18,http://heinz.cmu.edu/course-catalog,No,None,None,None,None,"Human computer interaction (HCI) is an interdisciplinary field in which computer scientists, engineers, psychologists, social scientists, and design professionals play important roles. The goal of HCI is to solve real problems in the design and use of technology, making computer-based systems easier to use and more effective for people and organizations. Ease of use and effectiveness are critical to the success of all systems that interact with people, including software systems, home, office and factory appliances, and web and phone applications."
271,95796,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=95796&SEMESTER=M18,http://heinz.cmu.edu/course-catalog,No,None,None,None,None,This introductory course in data analysis and statistical inference requires no background in statistics. Its objective is to provide individuals who aspire to enter IT management positions with the basic statistical tools for analyzing and interpreting data. The course is divided into three distinct modules: descriptive statistics statistical inference and regression analysis. The emphasis of the classes on descriptive statistics is the calculation and interpretation of summary statistical measures for describing raw data. The sessions on statistical inference are designed to provide you with the background for executing and interpreting hypothesis tests and confidence intervals. The final component of the course focuses on regression analysis a widely used statistical methodology. Throughout the course you will regularly analyze data relevant to IT management using the statistical software package Minitab....Read More
272,95797,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=95797&SEMESTER=M18,http://heinz.cmu.edu/course-catalog,No,90728 or 95703,None,None,None,This course will introduce you to the major activities involved in a data warehousing project. The class will begin with an in-depth review of baseline data warehouse principles and concepts. Once the basic principles have been established the remainder of the class will be built around a group data warehouse project. The project will begin with your group gathering requirements and developing a data warehouse design. Once the design is complete you will build a prototype data warehouse containing the necessary structures within your database and populating them with source data. This will require you to develop the table definitions extract/transformation/load (ETL) logic and example report definitions. I intend this class to be a hands-on example of a simple data warehouse implementation....Read More
273,95868,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=95868&SEMESTER=M18,http://heinz.cmu.edu/course-catalog,No,90711 or 95796,None,None,None,"This course covers the fundamentals of statistical exploration and visualization of data. It is a second course in statistics and will demand greater depth of understanding than 95-796 or 90-711. In this course, we will fit models and produce specialized graphs to explore data in a detailed and statistics-oriented manner. This course also serves as an introduction to R, an open source programming language for statistics and graphics that is widely used within corporations and academia.   Either 90-711 or 95-796 must be taken as a prerequisite; otherwise, consent of the instructor is required."
274,95869,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=95869&SEMESTER=M18,http://heinz.cmu.edu/course-catalog,No,95791 or 10701 or 10715 or 95828 or 10601 or 11663,None,None,None,"The rate and amount of data being generated in todays world by both humans and machines are unprecedented. Being able to store, manage, and analyze large-scale data has critical impact on business intelligence, scientific discovery, social and environmental challenges.  The goal of this course is to equip students with the understanding, knowledge, and practical skills to develop big data solutions with the state-of-the-art big data management tools, particularly those in the Hadoop ecosystem, with a focus on programming models including MapReduce, Hive, Pig, and Apache Spark.  Learning objectives of the course include enabling students to  gain understanding of the MapReduce paradigm and Hadoop ecosystem  develop data analysis skills with Hive and Pig  be able to analyze temporal, geospatial, text, and graph data with Spark  learn how to use machine learning algorithms on large datasets and analyze outcomes with Mahout (Hadoop) and MLlib (Spark) where students will gain hands-on experience with Apache Hadoop and Spark on case studies from applications and deployments in various fields, including advertising, finance, urban and environment, and search engines.  This course is designed to give a graduate-level student a thorough grounding in the technologies and best practices used in big data analytics. The course assumes that the students have the understanding of basic machine learning concepts and the basic knowledge of programming in Java. Previous experience with Hadoop, Spark or distributed computing is NOT required."
275,95880,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=95880&SEMESTER=M18,http://heinz.cmu.edu/course-catalog,No,None,None,None,None,"**If you have taken Introduction to Python or Data Focused Python, do not enroll in this course.**   This mini-length course focuses on learning internal software development by utilizing the Python computer programming language. Students will work through the SDLC (software development lifecycle) used in many corporate IT departments to learn how to author professional software -- internal corporate applications using Python. This course distinguishes itself in that students explore using Python to build internal company Python programs by completing a mini-long team project within a RAD SDLC environment (producing modules and prototypes). Assignments will include hands-on lab practice coding, weekly fundamental checkpoint quizzes, and the mini-long core programming project. Learners will study how to build professional, user-friendly Python programs to solve internal company problems. External, advanced libraries will be introduced in this class, which may include such libraries as NLTK and PANDAS. This course is designed for people with basic programming knowledge who want to learn Python for real-world based implementation (such as knowing basic programming theory (variables, Boolean expressions), decision logic [if-else], repetition structures [for loops], and functions.  This course is a good selection for a student wishing to build a career as a programmer, software engineer, project manager, or program manager.  ...Read More"
276,95883,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=95883&SEMESTER=M18,http://heinz.cmu.edu/course-catalog,No,None,None,None,None,"This course will introduce students to professional penetration testing by teaching offensive tactics along with the appropriate methodologies and responsibilities it takes to ethically attack systems.  The majority of time will be spent in hands-on labs performing reconnaissance, discovering vulnerabilities, developing exploits, and carefully penetrating targets.    Student will be required have a basic understanding of networking concepts (TCP/IP) and will be expected to put in the additional time to research solutions on their own."
277,95884,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=95884&SEMESTER=M18,http://heinz.cmu.edu/course-catalog,No,None,None,None,None,"This course will introduce students to professional penetration testing by teaching offensive tactics along with the appropriate methodologies and responsibilities it takes to ethically attack systems.  The majority of time will be spent in hands-on labs and assignments performing reconnaissance, discovering vulnerabilities, researching exploits, and carefully penetrating targets.    This course will assume the student has a working knowledge of networking concepts (TCP/IP, OSI model, etc.) and the Linux operating system.  Additionally, students should expect to apply critical thinking and additional research to the concepts taught in the class."
278,95889,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=95889&SEMESTER=M18,http://heinz.cmu.edu/course-catalog,No,None,None,None,None,"Cyber Threat Analysts fuse several data types to provide industry and government with strategic analysis for decision makers. There is a strong need for students to develop the capability to understand cyber threats and provide actionable intelligence. This course deconstructs what governments and industry define as cyber threats by providing students with a deep understanding of vulnerabilities, exploits, malware, network communications, and actors. In addition to expanding the knowledge base of threats, the course expands the technical understanding of indicators of compromise."
279,95894,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=95894&SEMESTER=M18,http://heinz.cmu.edu/course-catalog,No,None,None,None,None,Description will be available shortly.
280,95900,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=95900&SEMESTER=M18,http://heinz.cmu.edu/course-catalog,Yes,95717 and 95718,None,None,None,*Open to all MISM students who have completed 2 semesters of course work.    The internship option unique to the MISM program offers MISM students the opportunity to supplement their regular academic program with valuable practical experience. Students may intern with a company that: (1) corresponds to a field of interest or specialization area pre- existing within the MISM program and (2) represents a variety of industry sectors including consulting software companies finance and other types. Positions may also vary from IT managers to security consultants to business analysts to applications engineers and others.    As the line between old economy and the new economy becomes less defined the integration of strong information technology skills communications skills and training in organizational management and strategy issues is becoming very important. Getting involved with important projects and real issues is the ultimate learning experience. By working in a professional environment students will solidify their knowledge gained in MISM coursework. This working knowledge of technology will help students to capitalize on trends that can impact business regardless of industry.    For the academic component of the course students must clearly define their internship goals and requirements and work out the details with the faculty advisor assigned to the internship course. These goals must satisfy those requirements as defined and agreed upon by the faculty advisor. The requirements may vary from case to case. It may be useful to be in contact with the faculty advisor to discuss the internship and related professional issues before/during/after the internship.  ...Read More
281,95901,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=95901&SEMESTER=M18,http://heinz.cmu.edu/course-catalog,Yes,None,None,None,None,None
282,95902,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=95902&SEMESTER=M18,http://heinz.cmu.edu/course-catalog,Yes,None,None,None,None,None
283,95903,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=95903&SEMESTER=M18,http://heinz.cmu.edu/course-catalog,Yes,None,None,None,None,None
284,95904,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=95904&SEMESTER=M18,http://heinz.cmu.edu/course-catalog,Yes,None,None,None,None,None
285,95905,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=95905&SEMESTER=M18,http://heinz.cmu.edu/course-catalog,Yes,None,None,None,None,None
286,95906,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=95906&SEMESTER=M18,http://heinz.cmu.edu/course-catalog,Yes,None,None,None,None,None
287,95907,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=95907&SEMESTER=M18,http://heinz.cmu.edu/course-catalog,Yes,None,None,None,None,None
288,95908,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=95908&SEMESTER=M18,http://heinz.cmu.edu/course-catalog,Yes,None,None,None,None,None
289,95909,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=95909&SEMESTER=M18,http://heinz.cmu.edu/course-catalog,Yes,None,None,None,None,None
290,95910,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=95910&SEMESTER=M18,http://heinz.cmu.edu/course-catalog,Yes,None,None,None,None,None
291,95911,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=95911&SEMESTER=M18,http://heinz.cmu.edu/course-catalog,Yes,None,None,None,None,None
292,95912,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=95912&SEMESTER=M18,http://heinz.cmu.edu/course-catalog,Yes,None,None,None,None,None
293,95913,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=95913&SEMESTER=M18,http://heinz.cmu.edu/course-catalog,Yes,None,None,None,None,None
294,95914,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=95914&SEMESTER=M18,http://heinz.cmu.edu/course-catalog,Yes,None,None,None,None,None
295,95915,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=95915&SEMESTER=M18,http://heinz.cmu.edu/course-catalog,Yes,None,None,None,None,None
296,08606,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=08606&SEMESTER=M18,http://www.isri.cmu.edu/,No,None,None,None,None,This course is for students enrolled in the Privacy by Design Practicum or by permission of the instructor. Students will discuss privacy by design challenges and solutions.
297,08607,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=08607&SEMESTER=M18,http://www.isri.cmu.edu/,No,None,None,None,None,Students in this course will work in small teams on a large semester-long Privacy By Design project for a project sponsor. Students will be expected to deliver a final report and project presentation at the end of the semester. This course is for students in the MSIT-Privacy Engineering program or by permission of the instructor.
298,08609,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=08609&SEMESTER=M18,http://www.isri.cmu.edu/,No,None,None,None,None,You must be admitted to the MSIT Privacy Engineering Masters Program to enroll in this course
299,08610,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=08610&SEMESTER=M18,http://www.isri.cmu.edu/,No,None,None,None,None,Course is only available to students in the MSIT PE program
300,08709,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=08709&SEMESTER=M18,http://www.isri.cmu.edu/,No,None,None,None,None,This course is part of the MSIT eBusiness Technologies course curriculum and  is not open to students from other programs. Permission to take the course will not be given to students outside of the MSIT eBusiness Technology program.  Please do not contact the instructor regarding taking this course.
301,08712,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=08712&SEMESTER=M18,http://www.isri.cmu.edu/,No,None,None,None,None,This course is part of the MSIT eBusiness Technologies course curriculum and  is not open to students from other programs. Permission to take the course will not be given to students outside of the MSIT eBusiness Technology program.  Please do not contact the instructor regarding taking this course.
302,08715,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=08715&SEMESTER=M18,http://www.isri.cmu.edu/,No,None,None,None,None,This course is part of the MSIT eBusiness Technologies course curriculum and  is not open to students from other programs. Permission to take the course will not be given to students outside of the MSIT eBusiness Technology program.  Please do not contact the instructor regarding taking this course.
303,08716,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=08716&SEMESTER=M18,http://www.isri.cmu.edu/,No,None,None,None,None,This course is part of the MSIT eBusiness Technologies course curriculum and  is not open to students from other programs. Permission to take the course will not be given to students outside of the MSIT eBusiness Technology program.  Please do not contact the instructor regarding taking this course.
304,08721,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=08721&SEMESTER=M18,http://www.isri.cmu.edu/,No,None,None,None,None,"Failure is common and universally dreaded, but a great deal can be learned through analysis of failures. Study of failures is even used as a quantitative design technique in some engineering disciplines. In fact, it is widely recognized today that failures actually lead to broader and deeper learning that is essential to future success.  While hardly anything today is not e-Business, it is hard to find any e-Business that is immune to failure. Googles foray into mainland China led to an embarrassing withdrawal. Facebooks struggles with privacy problems have been quite public. It seems that some new patent dispute between Apple and Samsung is always brewing.  This course will explore failures, recent and classic, with a focus on e-Business and related aspects. These explorations will be driven by lectures, cases studies and discussions, and through weekly individual and team-based assignments."
305,08802,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=08802&SEMESTER=M18,http://www.isri.cmu.edu/,No,None,None,None,None,"This course is provided by each Societal Computing advisor to coach the student in preparing, presenting, and passing a thesis proposal.  The proposal will generally occur in the semester where this course is taken.  If it is not, then, at the advisors discretion, an incomplete may be granted.  In that case, in accordance with university policy, the course must be completed (and the thesis passed) no later than the last day of the following semester, or the default grade will be awarded."
306,08995,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=08995&SEMESTER=M18,http://www.isri.cmu.edu/,Yes,None,None,None,None,"Students will register for this course if they plan to participate in a internship opportunity during the academic semester.    Internships require CPT approval for international students.  Internships must begin and end matching the CMU summer academic calendar. If this does not occur international students will be required to use OPT to cover the non-academic time.    Students are required to submit a description of what was accomplished during their internship. Students must turn this into their current advisers for credit, and grading.  This 3 unit course will count towards the required electives of the program."
307,08996,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=08996&SEMESTER=M18,http://www.isri.cmu.edu/,No,None,None,None,None,Independent Study Course for Societal Computing
308,08997,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=08997&SEMESTER=M18,http://www.isri.cmu.edu/,No,None,None,None,None,Societal Computing PhD Students only sign up for Reading  Research.  Please make sure you sign up under your advisers section
309,11630,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=11630&SEMESTER=M18,http://www.lti.cs.cmu.edu/,No,None,None,None,None,The MCDS Practicum course is used for recording CDS students summer internships for the MCDS Program.  Section A is used for 7-month internship opportunities Section B is used for Returning Fall Analytic students who DO NOT attain a 7-mo Internships.  Section R is used to record MCDS students Internship Requirements
310,11632,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=11632&SEMESTER=M18,http://www.lti.cs.cmu.edu/,No,None,None,None,None,The MCDS-Capstone course is the final large team project for MCDS master degree students. Students take 11-632 as a combined capstone course for process  outcomes. This process  outcome course evaluates the project teams use of software engineering methodology and evaluates the outcomes of the project.
311,11633,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=11633&SEMESTER=M18,http://www.lti.cs.cmu.edu/,No,None,None,None,None,An independent study course is designed by the student to cover study of a particular area of interest too the student and is used when there is no formal course available in that subject area.
312,11910,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=11910&SEMESTER=M18,http://www.lti.cs.cmu.edu/,No,None,None,None,None,"This course number documents the research being done by Masters and pre-proposal PhD students. Beginning in Fall 2001, every LTI graduate student will register for at least 24 units of 11-910 each semester, unless they are ABD (i.e., they have had a thesis proposal accepted), in which case they should register for 48 units of 11-930. The student will be expected to write a report and give a presentation at the end of the semester, documenting the research done. The report will be filed by either the faculty member or the LTI graduate program administrator.   (Until Fall 2001 this course number was used for individual study in connection with LTI project research work and was a Pass/Fail course.)"
313,11920,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=11920&SEMESTER=M18,http://www.lti.cs.cmu.edu/,No,None,None,None,None,This course number is intended for individual study with faculty other than a students intended thesis advisor.
314,11925,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=11925&SEMESTER=M18,http://www.lti.cs.cmu.edu/,No,None,None,None,None,This course number is intended for individual study with the intended thesis advisor prior to acceptance of a students thesis proposal.
315,11927,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=11927&SEMESTER=M18,http://www.lti.cs.cmu.edu/,No,None,None,None,None,"The capstone project course is a group-oriented demonstration of student skill in one or more areas covered by the degree. Typically the result of the capstone project is a major software application. The capstone project course consists of two components.  The classroom component guides students in project planning, team management, development of requirements and design specifications, and software tools for managing group-oriented projects.  The lab component provides project-specific technical guidance and expertise, for example in the development of a question answering system, dialog, or sentiment analysis application.  Thus, each project receives two types of supervision, often from two separate members of the faculty."
316,11930,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=11930&SEMESTER=M18,http://www.lti.cs.cmu.edu/,No,None,None,None,None,This course number is intended for PhD dissertation research after acceptance of a students PhD thesis proposal.
317,11935,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=11935&SEMESTER=M18,http://www.lti.cs.cmu.edu/,No,None,None,None,None,This course is intended as an internship course for students who are doing Curricular Practical Training (CPT) as part of their graduate degree.
318,11936,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=11936&SEMESTER=M18,http://www.lti.cs.cmu.edu/,Yes,None,None,None,None,TBA
319,38052,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=38052&SEMESTER=M18,http://www.cmu.edu/mcs/,Yes,None,None,None,None,"The Mellon College of Science at Carnegie Mellon considers experiential learning opportunities important educational options for its undergraduate students. One such option is an internship, normally completed during the summer. Students do not need to officially register for an internship unless they want it listed on their official transcripts. The MCS Undergraduate Deans Office will add the course to the students schedule, and the student will be assessed tuition for 3 units. Upon completion of the internship, students must submit a 1-2 page report of their work experience, and a 1-2 page evaluation from the academic or company supervisor to the Undergraduate Deans Office in DH 1324. After the reports have been reviewed and approved, a P grade will be assigned."
320,92870,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=92870&SEMESTER=M18,http://heinz.cmu.edu/course-catalog,No,None,None,None,None,None
321,92888,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=92888&SEMESTER=M18,http://heinz.cmu.edu/course-catalog,No,None,None,None,None,None
322,92894,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=92894&SEMESTER=M18,http://heinz.cmu.edu/course-catalog,No,None,None,None,None,No course description provided.
323,92898,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=92898&SEMESTER=M18,http://heinz.cmu.edu/course-catalog,No,None,None,None,None,N/A
324,24052,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=24052&SEMESTER=M18,http://www.cmu.edu/me/,No,None,None,None,None,"The Department of Mechanical Engineering at Carnegie Mellon considers experiential learning opportunities important educational options for its undergraduate students. One such option is an internship, normally completed during the summer. Students do not need to officially register for an internship unless they want it listed on their official transcripts. The Mechanical Engineering Department will add the course to the students schedule, and the student will be assessed tuition for 3 units. Upon completion of the internship, students must submit a 1-2 page report of their work experience, and a 1-2 page evaluation from the company supervisor to the Academic Advisors Office. After the reports have been reviewed and approved, a P grade will be assigned. This process should be used by international students interested in Curricular Practical Training (CPT) International students should also be authorized by the Office of International Education (OIE). More information regarding CPT is available on OIEs website."
325,24390,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=24390&SEMESTER=M18,http://www.cmu.edu/me/,Yes,None,None,None,None,"The Department of Mechanical Engineering at Carnegie Mellon considers practical learning opportunities important educational options for its undergraduate students.  One such option is cooperative education, which provides a student with an extended work experience with a company or government institution.    To participate, students must possess at least junior status and have an overall grade point average of 3.0 or above.  Students must complete a Co-Op Approval Form and submit it for approval.  If the application is approved, the course will be added to the students schedule and the student will be assessed tuition for 0 units for each semester that the student participates. All co-ops must be approximately 5-8 months in uninterrupted length. Upon completion of the co-op experience, students must submit a 1-2 page report of their work experience, and a 1-2 page evaluation from the company supervisor to the ME Undergraduate Education Committee.  If the reports are approved, a P grade will be assigned.  International students should contact their academic advisor for additional information.   Prerequisite:  Special permission required"
326,24391,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=24391&SEMESTER=M18,http://www.cmu.edu/me/,Yes,None,None,None,None,"Practice in the organization, planning, and execution of appropriate engineering projects. These investigations may be assigned on an individual or a team basis and in most cases will involve experimental work.  9 hrs. lab."
327,24392,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=24392&SEMESTER=M18,http://www.cmu.edu/me/,Yes,None,None,None,None,"Practice in the organization, planning, and execution of appropriate engineering projects. These investigations may be assigned on an individual or a team basis and in most cases will involve experimental work.  9 hrs. lab."
328,24491,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=24491&SEMESTER=M18,http://www.cmu.edu/me/,Yes,None,None,None,None,"This course is designed to give students increased exposure to open-ended problems and research type projects. It involves doing a project on a research or design topic and writing a thesis describing that project. The project would be conducted under the supervision of a mechanical engineering faculty member (the advisor), and must be approved by the advisor before inception. This course can be taken at any time after the Junior year and before graduation which includes the summer after the Junior year. Completion of 18 units of this course with a grade of B or better is a partial fulfillment of the requirements for Departmental Research Honors."
329,24492,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=24492&SEMESTER=M18,http://www.cmu.edu/me/,Yes,None,None,None,None,"This course is designed to give students increased exposure to open-ended problems and research type projects. It involves doing a project on a research or design topic and writing a thesis describing that project. The project would be conducted under the supervision of a mechanical engineering faculty member (the advisor), and must be approved by the advisor before inception. This course can be taken at any time after the Junior year and before graduation which includes the summer after the Junior year. Completion of 18 units of this course with a grade of B or better is a partial fulfillment of the requirements for Departmental Research Honors."
330,24793,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=24793&SEMESTER=M18,http://www.cmu.edu/me/,Yes,None,None,None,None,This independent study is designed to give students an opportunity to explore pertinent subjects through faculty directed reading. Variable hrs.   Prerequisite: Completion of Supervised Reading form acquired by your graduate MechE advisor; which includes permission of the instructor.
331,24794,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=24794&SEMESTER=M18,http://www.cmu.edu/me/,No,None,None,None,None,"This course is designed to be a training opportunity in engineering research and associated professional activity. Content includes a series of investigations under the students initiative culminating in comprehensive reports, with special emphasis on orderly presentation and effective English composition for Master of Science candidates. Variable hrs.    Prerequisite: permission of the instructor."
332,24796,https://enr-apps.as.cmu.edu/open/SOC/SOCServlet/courseDetails?COURSE=24796&SEMESTER=M18,http://www.cmu.edu/me/,No,None,None,None,None,No course description provided.
