,Course ID,Course Title,Units,Sec,Mini,Days,Begin,End,Teaching Location,Bldg/Room,Instructor,Department
166,60110,Electronic Media Studio: Introduction to the Moving Image,10,B,N,MW,01:30PM,04:20PM,"Pittsburgh, Pennsylvania",CFA 318,"Andrew, Scott",ART
167,60110,Electronic Media Studio: Introduction to the Moving Image,10,C,N,MW,06:30PM,09:20PM,"Pittsburgh, Pennsylvania",CFA 318,"Washko, Angela",ART
168,60110,Electronic Media Studio: Introduction to the Moving Image,10,D,N,TR,08:30AM,11:20AM,"Pittsburgh, Pennsylvania",CFA 318,"Wormsley, Alisha",ART
169,60125,IDeATe Introduction to 3D Animation,12,A,N,MWF,10:00AM,11:20AM,"Pittsburgh, Pennsylvania",BH  140E,"Mahler, Moshe",ART
170,60125,IDeATe Introduction to 3D Animation,12,B,N,MW,06:30PM,07:50PM,"Pittsburgh, Pennsylvania",PTC 5208,"Mahler, Moshe",ART
171,60131,"3D Media Studio II                                                               : Multiples, Mold Making, and Casting",5,A3,Y,TR,01:30PM,04:20PM,"Pittsburgh, Pennsylvania",DH  D200,"Scarpone, Phillip",ART
172,60131,": Multiples, Mold Making, and Casting",5,A4,Y,TR,01:30PM,04:20PM,"Pittsburgh, Pennsylvania",DH  D200,"Scarpone, Phillip",ART
173,60131,: Art and Arduino,5,B3,Y,TR,01:30PM,04:20PM,"Pittsburgh, Pennsylvania",DH  B305,"Church, Sidney",ART
174,60131,: Art and Arduino,5,B4,Y,TR,01:30PM,04:20PM,"Pittsburgh, Pennsylvania",DH  B305,"Church, Sidney",ART
175,60131,: Mixed Media/Mini-Installation,5,C3,Y,TR,01:30PM,04:20PM,"Pittsburgh, Pennsylvania",DH  B302,"Bingham, Robert",ART
176,60131,: Mixed Media/Mini-Installation,5,C4,Y,TR,01:30PM,04:20PM,"Pittsburgh, Pennsylvania",DH  B302,"Bingham, Robert",ART
177,60131,: Digital Fabrication,5,D3,Y,TR,01:30PM,04:20PM,"Pittsburgh, Pennsylvania",DH  C308,"Gurysh, Steven",ART
178,60131,: Digital Fabrication,5,D4,Y,TR,01:30PM,04:20PM,"Pittsburgh, Pennsylvania",DH  C308,"Gurysh, Steven",ART
179,60141,Black and White Photography I,10,A,N,MW,01:30PM,04:20PM,"Pittsburgh, Pennsylvania",MM  B10,"Gruzska, Jamie",ART
180,60141,Black and White Photography I,10,C,N,TR,08:30AM,11:20AM,"Pittsburgh, Pennsylvania",MM  B10,"Prekop, Martin",ART
181,60142,Digital Photography I,10,A,N,TR,01:30PM,04:20PM,"Pittsburgh, Pennsylvania",MM  B2,"Blum, Aaron",ART
182,60157,Drawing for Non-Majors,10,A,N,MW,08:30AM,11:20AM,"Pittsburgh, Pennsylvania",CFA 308,"Mullins, Paul",ART
183,60160,2D Media Studio: Imaging,10,A,N,MW,08:30AM,11:20AM,"Pittsburgh, Pennsylvania",CFA 313,"Eggebrecht, Echo",ART
184,60160,2D Media Studio: Imaging,10,B,N,MW,01:30PM,04:20PM,"Pittsburgh, Pennsylvania",CFA 308,"Shimoyama, Devan",ART
185,60160,2D Media Studio: Imaging,10,C,N,TR,08:30AM,11:20AM,"Pittsburgh, Pennsylvania",CFA 308,"Milner, Adam",ART
186,60200,Sophomore Review,0,A,N,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,"Jefferson, Keni
Cato, Mark",ART
187,60206,Contemporary Visual Culture: 1960-Present,9,A,N,M,06:30PM,08:50PM,"Pittsburgh, Pennsylvania",CFA 303,"Linden, Christina",ART
188,60206,Contemporary Visual Culture: 1960-Present,9,B,N,F,01:30PM,03:50PM,"Pittsburgh, Pennsylvania",CFA 303,"Linden, Christina",ART
189,60212,Electronic Media Studio: Interactivity and Computation for Creative Practice,12,A,N,F,08:30AM,11:20AM,"Pittsburgh, Pennsylvania",CFA 111,"Levin, Golan",ART
190,60212,Electronic Media Studio: Interactivity and Computation for Creative Practice,12,,N,F,01:30PM,04:20PM,"Pittsburgh, Pennsylvania",CFA 111,"Levin, Golan",ART
191,60223,IDeATE: Introduction to Physical Computing,10,A,N,MW,09:30AM,11:20AM,"Pittsburgh, Pennsylvania",HL  A10,"Zacharias, Robert",ART
192,60239,"Reading Pictures, Writing Photography",9,A,N,R,06:30PM,09:20PM,"Pittsburgh, Pennsylvania",PH  A20A,"Hsu, Leo",ART
193,60241,Black and White Photography II,10,A,N,TR,01:30PM,04:20PM,"Pittsburgh, Pennsylvania",MM  B10,"Prekop, Martin",ART
194,60242,Digital Photography II,10,A,N,MW,08:30AM,11:20AM,"Pittsburgh, Pennsylvania",MM  B2,"Mantle, T. Ross",ART
195,60251,2D Media Studio: Print Media,10,A,N,TR,08:30AM,11:20AM,"Pittsburgh, Pennsylvania",DH  C300,"Hames, Kellie",ART
196,60280,Introduction to Contextual Practice,10,A,N,MW,01:30PM,04:20PM,"Pittsburgh, Pennsylvania",CFA 310,"Carson, John",ART
197,60280,Introduction to Contextual Practice,10,B,N,MW,01:30PM,04:20PM,"Pittsburgh, Pennsylvania",CFA 307,"Washko, Angela",ART
198,60280,Introduction to Contextual Practice,10,C,N,MW,01:30PM,04:20PM,"Pittsburgh, Pennsylvania",DH  C200,"Yeh, Imin",ART
199,60357,Critical Studies: The Nation's Nature: Art & the American Landscape,9,A,N,W,09:00AM,11:20AM,"Pittsburgh, Pennsylvania",CFA 303,"Beck, Kimberly",ART
200,60359,Critical Studies: Playful theory: critical topics in game culture,9,A,N,TR,09:30AM,11:20AM,"Pittsburgh, Pennsylvania",CFA 303,"Pedercini, Paolo",ART
201,60388,Mock Futures: Science Fiction Onscreen,9,A,N,F,01:30PM,04:20PM,"Pittsburgh, Pennsylvania",CFA 307,"Fitzpatrick, Veronica",ART
202,60397,"Critical Studies: Art, Conflict, and Technology in Northern Ireland",12,A,N,W,10:00AM,12:20PM,"Pittsburgh, Pennsylvania",CFA 310,"Carson, John
Keating-Miller, Jennifer
Nourbakhsh, Illah",ART
203,60397,"Critical Studies: Art, Conflict, and Technology in Northern Ireland",12,,N,F,10:00AM,11:50AM,"Pittsburgh, Pennsylvania",CFA 310,"Carson, John
Keating-Miller, Jennifer
Nourbakhsh, Illah",ART
204,60399,Critical Studies Independent Study,9,A,N,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",TBA,"Jefferson, Keni
Cato, Mark",ART
205,60400,Senior Review,0,A,N,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,"Jefferson, Keni
Cato, Mark",ART
206,60402,Senior Studio,10,A,N,TR,01:30PM,04:20PM,"Pittsburgh, Pennsylvania",CFA 303,"Slavick, Susanne
Pedercini, Paolo",ART
207,60403,Extended Studio,10,A,N,TR,06:30PM,09:20PM,"Pittsburgh, Pennsylvania",CFA 4TH FL,"Slavick, Susanne",ART
208,60405,Advanced ETB: Special Topic:                                                     : Urgent Narratives,10,A,N,MW,06:30PM,09:20PM,"Pittsburgh, Pennsylvania",CFA 307,"Cosgrove, Erin",ART
209,60407,Experimental Sound Synthesis,9,A,N,MW,10:30AM,12:20PM,"Pittsburgh, Pennsylvania",HL  A10A,"Hsieh, Hui-Hsin",ART
210,60411,Advanced ETB: Art and Machine Learning,12,A,N,TR,01:30PM,04:20PM,"Pittsburgh, Pennsylvania",CFA 111,"Poczos, Barnabas
Kang, Eun Su",ART
211,60413,Advanced ETB: Special Topic                                                      : Post-Natural Art Studio,10,A,N,MW,01:30PM,04:20PM,"Pittsburgh, Pennsylvania",DH  B304,"Pell, Richard",ART
212,60414,Advanced ETB: Animation Art and Technology,12,A,N,MW,01:30PM,04:20PM,"Pittsburgh, Pennsylvania",CFA 303,"Duesing, James
Hodgins, Jessica",ART
213,60424,Advanced ETB: Special Topic:                                                     : SOUN,10,A,N,TR,01:30PM,04:20PM,"Pittsburgh, Pennsylvania",CFA 318,"Silver, Suzie",ART
214,60428,Advanced ETB: Art of Robotic Special Effects,10,A,N,TR,09:30AM,11:20AM,"Pittsburgh, Pennsylvania",HL  A10A,"Silver, Suzie
Zeglin, Garth",ART
215,60431,Advanced SIS: Installation,10,A,N,MW,01:30PM,04:20PM,"Pittsburgh, Pennsylvania",DH  B302,"Bingham, Robert",ART
216,60433,Advanced SIS: Clay Sculpture,10,A,N,MW,06:30PM,09:20PM,"Pittsburgh, Pennsylvania",DH  B301,"Mannino, Joseph",ART
217,60435,SIS: Metals,10,A,N,TR,08:30AM,11:20AM,"Pittsburgh, Pennsylvania",DH  B303,"Kumata, Carol",ART
218,60440,Advanced SIS: Special Topic:                                                     : Objects/Thing Theory,10,A,N,TR,01:30PM,04:20PM,"Pittsburgh, Pennsylvania",DH  C200,"Smith, Allison",ART
219,60452,Advanced DP3: Color,10,A,N,TR,01:30PM,04:20PM,"Pittsburgh, Pennsylvania",CFA 313,"Merrell, Clayton",ART
220,60452,Advanced DP3: Color,10,B,N,TR,08:30AM,11:20AM,"Pittsburgh, Pennsylvania",CFA 313,"Merrell, Clayton",ART
221,60453,Advanced DP3: Painting,10,A,N,MW,06:30PM,09:20PM,"Pittsburgh, Pennsylvania",CFA 4TH FL,"Shimoyama, Devan",ART
222,60459,Advanced DP3: Draw/Paint,10,A,N,MW,01:30PM,04:20PM,"Pittsburgh, Pennsylvania",CFA 304,"Eggebrecht, Echo",ART
223,60459,Advanced DP3: Draw/Paint,10,,N,MW,01:30PM,04:20PM,"Pittsburgh, Pennsylvania",CFA 313,"Eggebrecht, Echo",ART
224,60474,Advanced DP3: Special Topic:                                                     : PHOT,10,A,N,MW,01:30PM,04:20PM,"Pittsburgh, Pennsylvania",DH  C300,"Beck, Kimberly",ART
225,60475,Advanced DP3: Open Print,10,A,N,MW,08:30AM,11:20AM,"Pittsburgh, Pennsylvania",DH  C300,"Yeh, Imin",ART
226,60499,Studio Independent Study,5-10,A,N,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",TBA,"Jefferson, Keni
Cato, Mark",ART
227,60590,Internship,1-9,A,N,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",TBA,"Cato, Mark",ART
228,60599,Exchange Independent Study,10-36,A,N,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",TBA,TBA,ART
229,60701,M.F.A. Critical Studies Seminar,12,A,N,M,01:30PM,04:20PM,"Pittsburgh, Pennsylvania",CFA 305,"Linden, Christina",ART
230,60703,M.F.A. Studio,12-24,A,N,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,"Jefferson, Keni",ART
231,60705,M.F.A. Project,36,A,N,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,"Jefferson, Keni",ART
232,60711,M.F.A. Thesis Writing Seminar,9,A,N,M,06:30PM,09:20PM,"Pittsburgh, Pennsylvania",CFA 305,"Beck, Jessica",ART
233,60774,M.F.A. Independent Study,5-10,A,N,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,TBA,ART
234,60791,M.F.A. Integrative Seminar,12,A,N,R,06:30PM,09:20PM,"Pittsburgh, Pennsylvania",CFA 307,"Smith, Allison",ART
235,70050,Study Abroad,VAR,W,N,TBA,TBA,TBA,"Doha, Qatar",DNM,"Mcginnis, J",BUSINESS ADMINISTRATION
236,70051,Study Abroad,0,A,N,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",TBA,TBA,BUSINESS ADMINISTRATION
237,70100,Global Business,9,A,N,TR,10:30AM,11:50AM,"Pittsburgh, Pennsylvania",MM  A14,"Kekre, Sham",BUSINESS ADMINISTRATION
238,70100,Global Business,9,B,N,TR,01:30PM,02:50PM,"Pittsburgh, Pennsylvania",MM  103,"Kekre, Sham",BUSINESS ADMINISTRATION
239,70105,Business Leadership Endeavor: Intern,1,A,N,F,08:30AM,10:20AM,"Pittsburgh, Pennsylvania",IA  SIM AU,"Lankford, John",BUSINESS ADMINISTRATION
240,70105,Business Leadership Endeavor: Intern,1,B,N,F,10:30AM,12:20PM,"Pittsburgh, Pennsylvania",IA  CP AUD,"Lankford, John",BUSINESS ADMINISTRATION
241,70105,This Section Cancelled,1,C,N,F,10:30AM,12:20PM,"Pittsburgh, Pennsylvania",IA  CP AUD,"Lankford, John",BUSINESS ADMINISTRATION
242,70110,Business Computing,9,A,N,MW,03:00PM,04:20PM,"Pittsburgh, Pennsylvania",PH  125C,"Mukhopadhyay, Tridas",BUSINESS ADMINISTRATION
243,70110,Business Computing,9,B,N,TR,09:00AM,10:20AM,"Pittsburgh, Pennsylvania",BH  A53,"Mukhopadhyay, Tridas",BUSINESS ADMINISTRATION
244,70110,Business Computing,9,C,N,TR,03:00PM,04:20PM,"Pittsburgh, Pennsylvania",BH  A53,"Mukhopadhyay, Tridas",BUSINESS ADMINISTRATION
245,70122,Introduction to Accounting,9,Lec 1,N,MW,01:30PM,02:20PM,"Pittsburgh, Pennsylvania",IA  SIM AU,"Bonaldi, Jean",BUSINESS ADMINISTRATION
246,70122,Introduction to Accounting,9,A,N,F,01:30PM,02:20PM,"Pittsburgh, Pennsylvania",IA  SIM AU,"Bonaldi, Jean",BUSINESS ADMINISTRATION
247,70122,Introduction to Accounting,9,B,N,F,01:30PM,02:20PM,"Pittsburgh, Pennsylvania",BH  235B,"Bonaldi, Jean",BUSINESS ADMINISTRATION
248,70122,Introduction to Accounting,9,Lec 2,N,MW,02:30PM,03:20PM,"Pittsburgh, Pennsylvania",IA  SIM AU,"Bonaldi, Jean",BUSINESS ADMINISTRATION
249,70122,Introduction to Accounting,9,C,N,F,02:30PM,03:20PM,"Pittsburgh, Pennsylvania",IA  SIM AU,"Bonaldi, Jean",BUSINESS ADMINISTRATION
250,70122,Introduction to Accounting,9,D,N,F,02:30PM,03:20PM,"Pittsburgh, Pennsylvania",BH  235B,"Bonaldi, Jean",BUSINESS ADMINISTRATION
251,70122,Introduction to Accounting,9,Lec 3,N,M,10:30AM,11:50AM,"Doha, Qatar",CMB 3069,"Akguc, Serkan",BUSINESS ADMINISTRATION
252,70122,Introduction to Accounting,9,W,N,W,10:30AM,11:50AM,"Doha, Qatar",CMB 3069,"Akguc, Serkan",BUSINESS ADMINISTRATION
253,70160,Graphic Media Management,9,A,N,TR,10:30AM,11:50AM,"Pittsburgh, Pennsylvania",PH  A18A,"Stanton, Anthony",BUSINESS ADMINISTRATION
254,70196,Publishing on the World Wide Web,9,A,N,T,01:30PM,02:50PM,"Pittsburgh, Pennsylvania",BH  140F,"Stanton, Anthony",BUSINESS ADMINISTRATION
255,70196,Publishing on the World Wide Web,9,,N,TR,01:30PM,02:50PM,"Pittsburgh, Pennsylvania",PH  225B,"Stanton, Anthony",BUSINESS ADMINISTRATION
256,70201,Professional and Service Projects,9,A,N,F,08:30AM,10:20AM,"Pittsburgh, Pennsylvania",IA  SIM AU,"Lankford, John",BUSINESS ADMINISTRATION
257,70201,Professional and Service Projects,9,B,N,F,10:30AM,12:20PM,"Pittsburgh, Pennsylvania",IA  CP AUD,"Lankford, John",BUSINESS ADMINISTRATION
258,70201,Professional and Service Projects,9,W,N,TBA,TBA,TBA,"Doha, Qatar",DNM,"White, George
Cofield, Milton",BUSINESS ADMINISTRATION
259,70207,Probability and Statistics for Business Applications,9,A,N,TR,10:30AM,11:50AM,"Pittsburgh, Pennsylvania",HH  B131,"Stangl, Dalene
Mazumder, Anjali",BUSINESS ADMINISTRATION
260,70207,Probability and Statistics for Business Applications,9,B,N,TR,01:30PM,02:50PM,"Pittsburgh, Pennsylvania",HH  B103,"Mazumder, Anjali
Stangl, Dalene",BUSINESS ADMINISTRATION
261,70208,Regression Analysis,9,W,N,UT,10:30AM,11:50AM,"Doha, Qatar",CMB 1185,"Boatwright, Peter",BUSINESS ADMINISTRATION
262,70257,Optimization for Business,9,Lec 1,N,MW,10:30AM,11:50AM,"Pittsburgh, Pennsylvania",GHC 4307,"Moseley, Benjamin",BUSINESS ADMINISTRATION
263,70257,Optimization for Business,9,A,N,F,10:30AM,11:20AM,"Pittsburgh, Pennsylvania",IA  SIM AU,"Moseley, Benjamin",BUSINESS ADMINISTRATION
264,70257,This Section Cancelled,9,B,N,F,10:30AM,11:20AM,"Pittsburgh, Pennsylvania",SH  220,"Moseley, Benjamin",BUSINESS ADMINISTRATION
265,70257,This Section Cancelled,9,C,N,F,11:30AM,12:20PM,"Pittsburgh, Pennsylvania",IA  SIM AU,"Moseley, Benjamin",BUSINESS ADMINISTRATION
266,70257,This Section Cancelled,9,Lec 2,N,MW,03:00PM,04:20PM,"Pittsburgh, Pennsylvania",SH  125,"Moseley, Benjamin",BUSINESS ADMINISTRATION
267,70257,This Section Cancelled,9,D,N,F,02:30PM,03:20PM,"Pittsburgh, Pennsylvania",WEH 5320,"Moseley, Benjamin",BUSINESS ADMINISTRATION
268,70257,This Section Cancelled,9,E,N,F,02:30PM,03:20PM,"Pittsburgh, Pennsylvania",DH  1117,"Moseley, Benjamin",BUSINESS ADMINISTRATION
269,70257,This Section Cancelled,9,F,N,F,03:30PM,04:20PM,"Pittsburgh, Pennsylvania",IA  SIM AU,"Moseley, Benjamin",BUSINESS ADMINISTRATION
270,70311,Organizational Behavior,9,A,N,TR,09:00AM,10:20AM,"Pittsburgh, Pennsylvania",IA  SIM AU,"Lee, Sunkee",BUSINESS ADMINISTRATION
271,70311,Organizational Behavior,9,B,N,TR,10:30AM,11:50AM,"Pittsburgh, Pennsylvania",IA  SIM AU,"Lee, Sunkee",BUSINESS ADMINISTRATION
272,70311,Organizational Behavior,9,C,N,TR,01:30PM,02:50PM,"Pittsburgh, Pennsylvania",PH  125C,"Glikson, Ella",BUSINESS ADMINISTRATION
273,70311,Organizational Behavior,9,W,N,MW,10:30AM,11:50AM,"Doha, Qatar",CMB 1030,"Sguera, Francesco",BUSINESS ADMINISTRATION
274,70321,Negotiation and Conflict Resolution,9,A,N,TR,10:30AM,11:50AM,"Pittsburgh, Pennsylvania",POS MN AUD,"Mayo, Anna",BUSINESS ADMINISTRATION
275,70321,Negotiation and Conflict Resolution,9,W,N,MW,01:30PM,02:50PM,"Doha, Qatar",CMB 1031,"Gray, David",BUSINESS ADMINISTRATION
276,70332,"Business, Society and Ethics",9,A,N,TR,03:00PM,04:20PM,"Pittsburgh, Pennsylvania",GHC 4307,"Hornack, Joseph",BUSINESS ADMINISTRATION
277,70332,"Business, Society and Ethics",9,B,N,TR,06:30PM,07:50PM,"Pittsburgh, Pennsylvania",IA  SIM AU,"Hornack, Joseph",BUSINESS ADMINISTRATION
278,70332,"Business, Society and Ethics",9,W,N,UTR,09:30AM,10:20AM,"Doha, Qatar",CMB 2152,"Gray, David",BUSINESS ADMINISTRATION
279,70340,Business Communications,9,A,N,TR,10:30AM,11:50AM,"Pittsburgh, Pennsylvania",PH  226A,"Bevins, Carla",BUSINESS ADMINISTRATION
280,70340,Business Communications,9,B,N,TR,12:00PM,01:20PM,"Pittsburgh, Pennsylvania",PH  226A,"Bevins, Carla",BUSINESS ADMINISTRATION
281,70340,Business Communications,9,C,N,TR,01:30PM,02:50PM,"Pittsburgh, Pennsylvania",PH  A22,"Stark, V.Emily",BUSINESS ADMINISTRATION
282,70340,Business Communications,9,D,N,TR,03:00PM,04:20PM,"Pittsburgh, Pennsylvania",PH  A18C,"Bevins, Carla",BUSINESS ADMINISTRATION
283,70342,Managing Across Cultures,9,A,N,MW,01:30PM,02:50PM,"Pittsburgh, Pennsylvania",BH  A53,"Hooker, John",BUSINESS ADMINISTRATION
284,70342,Managing Across Cultures,9,B,N,MW,03:00PM,04:20PM,"Pittsburgh, Pennsylvania",BH  A53,"Hooker, John",BUSINESS ADMINISTRATION
285,70345,Business Presentations,9,A,N,TR,10:30AM,11:50AM,"Pittsburgh, Pennsylvania",WEH 5328,"Burke, Clara",BUSINESS ADMINISTRATION
286,70345,Business Presentations,9,B,N,TR,12:00PM,01:20PM,"Pittsburgh, Pennsylvania",SH  219,"Rudman, Joseph",BUSINESS ADMINISTRATION
287,70345,Business Presentations,9,C,N,TR,01:30PM,02:50PM,"Pittsburgh, Pennsylvania",PH  A19A,"Burke, Clara",BUSINESS ADMINISTRATION
288,70345,Business Presentations,9,D,N,TR,03:00PM,04:20PM,"Pittsburgh, Pennsylvania",PH  125B,"Burke, Clara",BUSINESS ADMINISTRATION
289,70345,Business Presentations,9,W,N,UT,10:30AM,11:50AM,"Doha, Qatar",CMB 1064,"Mcginnis, J",BUSINESS ADMINISTRATION
290,70345,Business Presentations,9,X,N,UT,01:30PM,02:50PM,"Doha, Qatar",CMB 1064,"Mcginnis, J",BUSINESS ADMINISTRATION
291,70349,Color Reproduction & Management,9,A,N,TR,03:00PM,04:20PM,"Pittsburgh, Pennsylvania",BH  235B,"Stanton, Anthony",BUSINESS ADMINISTRATION
292,70349,Color Reproduction & Management,9,,N,R,03:00PM,04:20PM,"Pittsburgh, Pennsylvania",BH  140F,"Stanton, Anthony",BUSINESS ADMINISTRATION
293,70350,Acting for Business,9,A,N,MW,09:00AM,10:20AM,"Pittsburgh, Pennsylvania",PH  A19D,"Hitch, Geoffrey",BUSINESS ADMINISTRATION
294,70350,Acting for Business,9,B,N,MW,03:00PM,04:20PM,"Pittsburgh, Pennsylvania",WEH 5304,"Pierce, Evelyn",BUSINESS ADMINISTRATION
295,70364,Business Law,9,A,N,W,06:30PM,09:20PM,"Pittsburgh, Pennsylvania",IA  SIM AU,"Roberts, James",BUSINESS ADMINISTRATION
296,70365,International Trade and International Law,9,A,N,W,06:30PM,09:20PM,"Pittsburgh, Pennsylvania",SH  214,"Early, Clifford",BUSINESS ADMINISTRATION
297,70366,Intellectual Property and E-Commerce,6,A4,Y,T,06:30PM,09:20PM,"Pittsburgh, Pennsylvania",MM  A14,"Tungate, David",BUSINESS ADMINISTRATION
298,70371,Operations Management,9,A,N,TR,12:00PM,01:20PM,"Pittsburgh, Pennsylvania",IA  SIM AU,"Cho, Soo-Haeng",BUSINESS ADMINISTRATION
299,70371,Operations Management,9,B,N,TR,01:30PM,02:50PM,"Pittsburgh, Pennsylvania",IA  SIM AU,"Cho, Soo-Haeng",BUSINESS ADMINISTRATION
300,70371,Operations Management,9,W,N,MW,10:30AM,11:50AM,"Doha, Qatar",CMB 2152,"Akan, Mustafa",BUSINESS ADMINISTRATION
301,70374,Data Mining & Business Analytics                                                 : Data mining and business analytics,9,A,N,MW,12:00PM,01:20PM,"Pittsburgh, Pennsylvania",PH  125C,"Lee, Dokyun",BUSINESS ADMINISTRATION
302,70381,Marketing I,9,A,N,MW,09:00AM,10:20AM,"Pittsburgh, Pennsylvania",IA  SIM AU,"Huang, Guofang",BUSINESS ADMINISTRATION
303,70381,Marketing I,9,B,N,TR,09:00AM,10:20AM,"Pittsburgh, Pennsylvania",IA  CP AUD,"Huang, Guofang",BUSINESS ADMINISTRATION
304,70381,Marketing I,9,C,N,TR,03:00PM,04:20PM,"Pittsburgh, Pennsylvania",IA  SIM AU,"Huang, Guofang",BUSINESS ADMINISTRATION
305,70381,Marketing I,9,W,N,MW,10:30AM,11:50AM,"Doha, Qatar",CMB 3046,"Stuettgen, Peter",BUSINESS ADMINISTRATION
306,70385,Consumer Behavior,9,A,N,MW,01:30PM,02:50PM,"Pittsburgh, Pennsylvania",WEH 5312,"Olivola, Christopher",BUSINESS ADMINISTRATION
307,70391,Finance,9,A,N,MW,10:30AM,11:50AM,"Pittsburgh, Pennsylvania",IA  SIM AU,"Albertus, James",BUSINESS ADMINISTRATION
308,70391,Finance,9,B,N,MW,12:00PM,01:20PM,"Pittsburgh, Pennsylvania",IA  SIM AU,"Albertus, James",BUSINESS ADMINISTRATION
309,70391,Finance,9,W,N,MW,10:30AM,11:50AM,"Doha, Qatar",CMB 1064,"Farooqi, Muhammad",BUSINESS ADMINISTRATION
310,70398,International Finance,9,A,N,MW,12:00PM,01:20PM,"Pittsburgh, Pennsylvania",GHC 4215,"Illeditsch, Philipp",BUSINESS ADMINISTRATION
311,70401,Management Game,12,A,N,TR,12:00PM,01:20PM,"Pittsburgh, Pennsylvania",HH  B131,"Lamont, David",BUSINESS ADMINISTRATION
312,70401,Management Game,12,W,N,UT,01:30PM,02:50PM,"Doha, Qatar",CMB 2152,"Vargo, Stephen
Cofield, Milton",BUSINESS ADMINISTRATION
313,70411,Leadership and Followership for Professional Effectiveness,9,W,N,MW,03:00PM,04:20PM,"Doha, Qatar",CMB 2052,"Sguera, Francesco",BUSINESS ADMINISTRATION
314,70415,Introduction to Entrepreneurship,9,A,N,TR,01:30PM,02:50PM,"Pittsburgh, Pennsylvania",WEH 4623,"Anderson, Katharine",BUSINESS ADMINISTRATION
315,70415,Introduction to Entrepreneurship,9,B,N,TR,03:00PM,04:20PM,"Pittsburgh, Pennsylvania",WEH 5302,"Anderson, Katharine",BUSINESS ADMINISTRATION
316,70416,New Venture Creation,9,A,N,M,06:30PM,09:20PM,"Pittsburgh, Pennsylvania",IA  SIM AU,"Mawhinney, David",BUSINESS ADMINISTRATION
317,70416,New Venture Creation,9,W,N,MW,09:00AM,10:20AM,"Doha, Qatar",CMB 2052,"White, George",BUSINESS ADMINISTRATION
318,70421,Entrepreneurship for Computer Scientists,9,A,N,TR,06:30PM,07:50PM,"Pittsburgh, Pennsylvania",PH  100,"Kaigler, William
Waibel, Alexander",BUSINESS ADMINISTRATION
319,70422,Managerial Accounting,9,A,N,MW,03:00PM,04:20PM,"Pittsburgh, Pennsylvania",PH  125B,"Weiskirchner-Merten, Katrin",BUSINESS ADMINISTRATION
320,70425,Entrepreneurship for the Creative Industries,9,A,N,TR,09:00AM,10:20AM,"Pittsburgh, Pennsylvania",GHC 5222,"Kaigler, William",BUSINESS ADMINISTRATION
321,70427,Modern Banks: Strategy and Regulation,9,A,N,MW,01:30PM,02:50PM,"Pittsburgh, Pennsylvania",BH  237B,"Liang, Jinghong",BUSINESS ADMINISTRATION
322,70429,Accounting for Financial Institutions,9,W,N,MW,03:00PM,04:20PM,"Doha, Qatar",CMB 3178,"O'Brien, John",BUSINESS ADMINISTRATION
323,70430,International Management                                                         This Section Cancelled,9,A,N,MW,10:30AM,11:50AM,"Pittsburgh, Pennsylvania",BH  235A,TBA,BUSINESS ADMINISTRATION
324,70438,Commercialization and Innovation,9,A,N,MW,10:30AM,11:50AM,"Pittsburgh, Pennsylvania",BH  235B,"Markovitz, Craig",BUSINESS ADMINISTRATION
325,70440,Corporate Strategy,9,A,N,MW,12:00PM,01:20PM,"Pittsburgh, Pennsylvania",CFA 102,"Lamont, David",BUSINESS ADMINISTRATION
326,70443,Digital Marketing and Social Media Strategy,9,W,N,UT,03:00PM,04:20PM,"Doha, Qatar",CMB 1064,"Boatwright, Peter",BUSINESS ADMINISTRATION
327,70455,Modern Data Management,9,A,N,MW,01:30PM,02:50PM,"Pittsburgh, Pennsylvania",HL  CLSTR,"Lipton, Zachary",BUSINESS ADMINISTRATION
328,70460,Mathematical Models for Consulting,9,A,N,TR,01:30PM,02:50PM,"Pittsburgh, Pennsylvania",SH  212,"Jiao, Yang",BUSINESS ADMINISTRATION
329,70460,Mathematical Models for Consulting,9,W,N,UT,04:30PM,05:50PM,"Doha, Qatar",CMB 3044,"Yilma, Zelealem",BUSINESS ADMINISTRATION
330,70462,Stochastic Modeling and Simulations,9,Lec 1,N,MW,10:30AM,11:50AM,"Pittsburgh, Pennsylvania",CYH 100D,"Jacquillat, Alexandre",BUSINESS ADMINISTRATION
331,70462,Stochastic Modeling and Simulations,9,A,N,F,10:30AM,11:50AM,"Pittsburgh, Pennsylvania",CYH 100D,"Jacquillat, Alexandre",BUSINESS ADMINISTRATION
332,70465,Technology Strategy,9,A,N,TR,09:00AM,10:20AM,"Pittsburgh, Pennsylvania",POS MN AUD,"Sirbu, Marvin",BUSINESS ADMINISTRATION
